,edit_history_tweet_ids,id,text,withheld
663,['1597301288802189312'],1597301288802189312,"https://t.co/rTkhrtl9sr
Im #Michael #HermaN #Purcell
#CallMe #GenPeiPei © 
#GenPeiPei © #Consultants
#HonorEthicsaboveProfit
#GlobalTrustforThePeople ©
#7GlobalFactors © #UK
=7. #INdividual #RecessioN
#Evolves into #GlobalRecessioN https://t.co/Y7W2tD5ehX",
664,['1597301266031312896'],1597301266031312896,"Thanks, #Biden! 41% of small businesses can't pay their rent this month.

57% of beauty salons said they couldn’t make rent as well as 45% of gyms, 44% of retail and 44% of restaurants
#Inflation #Recession 
https://t.co/rcvbItsx2I",
665,['1597300928541257728'],1597300928541257728,"@unusual_whales This why we should buy and Hold #crypto for this winter and then sell next year for profit (double - triple the price) !  🤑🤑
Hold strong people will be a tough winter before better times come once again 😉
#Inflation #Recession #ETH #ADA #XRP",
666,['1597300920257503232'],1597300920257503232,"Guys, we’re COMING BACK in January 2023!! 

#COVID19 nearly killed us, but we’re getting our second (or third) wind!! 

Stay tuned for more info on our #Recession Proof Hosting deal!!",
667,['1597300751453155328'],1597300751453155328,Both the 10.6% inflation rate in October and 0.2% quarterly growth are an antechamber for a recession in the euro area which should extend to the beginning of 2023. Check our complete analysis: https://t.co/Pl4HyBIm34 #euro #eurozone #inflation #recession https://t.co/19nHBudjVj,
668,['1597300218491445248'],1597300218491445248,"Understanding the #ROI of your tech stack helps identify which tech investments are delivering business value and which ones are sucking money out of your #innovation budget. 
Transform your business and your bottom line👇
https://t.co/xmcxIQRApc
#DigitalTransformation #Recession",
669,['1597300214951395328'],1597300214951395328,"Understanding the #ROI of your tech stack helps identify which tech investments are delivering business value and which ones are sucking money out of your #innovation budget. 
Transform your business and your bottom line👇
https://t.co/bnNH9ZCGyu
#Recession #DigitalTransformation",
670,['1597299396483633152'],1597299396483633152,#recession ... #EmergingMarkets $USD #Liquidity Squeeze edition https://t.co/f1iktTIXV3,
671,['1597298972066213889'],1597298972066213889,"Wow ,can't wait to see that next year and as Payment Processor that will be the first Big one with #Crypto
 too , going to be a Billion $ business !
#Inflation #Recession #elonmusktwitter #investment
#Ada #Eth #XRP #Solana 
Watch the Vid for more Below",
672,['1597298927086100481'],1597298927086100481,"#recession ... #GFC2 US #manufacturing edition

Leading indicators such as New Orders sink further... 📉 https://t.co/UJbUHcVt7P",
673,['1597297559374266368'],1597297559374266368,"Reported: ""Collapse"" in home prices is coming, experts say...

#economy #property #business #realestate  #inflation #investing #recession #stagflation #financial #money #News 

...more https://t.co/iVeEiHjfEF
 https://t.co/v2JSGCJ4YU",
674,['1597297130481541122'],1597297130481541122,"Reported: ‘I believe the economy is the biggest #bubble in #world #history,’ says ‘#Rich Dad, #Poor Dad’ #author Robert Kiyosaki: ‘#God have #mercy on us all’...

#economy #recession #money #financial #news 

...more https://t.co/iVeEiHjfEF
 https://t.co/ql6pCwrtrA",
675,['1597296820648316928'],1597296820648316928,"https://t.co/rTkhrtDiGz
Im #Michael #HermaN #Purcell
#CallMe #GenPeiPei © 
#GenPeiPei © #Consultants
#HonorEthicsaboveProfit
#GlobalTrustforThePeople ©
#7GlobalFactors © #UK
1 #Infections +2 #Deaths 
+3 #ClimateChange  
+4 #Inflation
+5 #Crime
+6 #FinancialCrisis
= 7 #Recession",
676,['1597296318040313856'],1597296318040313856,"The looming recession is on every business owner’s mind at the moment – and ensuring their operations can weather an economic downturn is becoming increasingly important.

📝 Here are 7 ways to recession proof your business.

https://t.co/XpTzHJUFFI

#recession #recessionproof",
677,['1597295058692501505'],1597295058692501505,"https://t.co/rTkhrtDiGz
Im #Michael #HermaN #Purcell
#CallMe #GenPeiPei © 
2023 #LaunchiNg
#GenPeiPei © #Consultants
#HonorEthicsaboveProfit
#GlobalTrustforThePeople ©
#7GlobalFactors © Applied 2 #UK
6. #Factors &amp; #SuBs #push to 7. #RecessioN
#Evolves into #GlobalRecessioN https://t.co/6OpmLdAkQl",
678,['1597294279814426624'],1597294279814426624,"#recession ... #Tech Bubble 2.0 edition

#NASDAQ #Options #OptionsTrading https://t.co/T1yqzGlzkX",
679,['1597293243573874688'],1597293243573874688,"@dmeneilley @NatashaBertrand @kileycnn Similar with the Woke Biden destroying the US, Economy with his silly Ideas. #Recession #BidenWorstPresidentEver",
680,['1597292116002185218'],1597292116002185218,#dannongino #realestate #investor #greatreset #inflation #recession #tyranny #bigtech  https://t.co/RW8UCM1TE1,
681,['1597292082536017920'],1597292082536017920,#recession ... #GFC2 US #manufacturing edition https://t.co/nlncMf5D06,
682,['1597292005943816192'],1597292005943816192,"Never-ever has/will a #Fed member admit/ted that #YieldCurve inversion implies a #recession is coming.

Just like #LEGO movie's President #Business, they keep singing ""Everything is Awesome, Everything is Cool"" to #brainwash everybody.

#Truth #Recession2023 #TruthAtAllCosts $TLT https://t.co/ZD8dsYEaF3",
683,['1597291881410756610'],1597291881410756610,"#recession ... #GFC2 US #Consumer #Debt Bubble edition

#BuyNowPayLater #BNPL https://t.co/7PQx9VshmR https://t.co/TDKXfjUJKy",
684,['1597291011671482369'],1597291011671482369,"7 Tips To Retire Right - Retirement Planning Procedure https://t.co/Svj8iYT0KE 

#Retirement #Retired #RetirementPlanning #Savings #SavingMoney #MoneySaver #IRA #401k #Saving #SaveMoney #Recession #Retire #Retiree #Pension #Pensions #Pensiones #Inflation  https://t.co/eKJ7DZi47L",
685,['1597289895239696384'],1597289895239696384,Innovating in a Downturn -- https://t.co/PjaXhQcKsV -- Geoffrey A. Moore -- #innovation #recession #growth https://t.co/FM8YnPdIB7,
686,['1597289723634257921'],1597289723634257921,"🧐 @CortesSteve joins #WarRoom, talking about what HE KNOWS BEST...the #ECONOMY!

Steve says that #Europe, #China, &amp; the #US are ALL descending into a #RECESSION!

Of course, the #WarRoomPosse ALREADY KNOW THIS, bc Steve &amp; @RealPNavarro TOLD YOU 1yr+ ago!

https://t.co/uUzsTtHFMu",
687,['1597289618197852160'],1597289618197852160,"If we are in for a recession, are there ways to weather the⛈️ storm?  

VoPay CEO @hamedarbabioon shares his take on the five ways businesses can come out on top. 

Read: https://t.co/hqv92hkmye\

#recession #economy #economicoutlook",
688,['1597289516578004992'],1597289516578004992,"⛽ Here’s Where You Can Buy Gas

⛽ for $3.49 a Gallon in Fresno 

#GVWire #News #Politics  #California #CentralValley #FresnoCounty #Inflation #Recession #Economy #gas #gasprices #fuel #fuelprices #costofliving #oil  #newsom #biden #thefed 

https://t.co/LyCxRkJW6N",
689,['1597289057775947777'],1597289057775947777,"#recession ... #GFC2 US #Consumer edition

Just when the #Fed has been turning the #401k into a 201k... 📉 https://t.co/uKvxrtwHs8",
690,['1597287535532965888'],1597287535532965888,Black Friday transaction volumes show 'marginal increase’ say Barclaycard https://t.co/31kJR5NkH3 #payments #blackfriday #recession,
691,['1597286585812197377'],1597286585812197377,"#recession ... #Crypto Bubble edition

#Bitcoin #BitcoinMining #BitcoinCrash #cryptocurrencies #cryptocrash 📉 https://t.co/wkTxGtASmH",
692,['1597286533916430336'],1597286533916430336,"📌Tech update of the Day:  @HP laying off 4,000-6,000 employees globally over the next three years.

Read more about this at- https://t.co/F0gBLCTSjk

Stay tuned to Software Unplugged for daily tech/software world insights!

#layoffs #recession #hp #hplayoff #technews #news #HP https://t.co/YcW5tNiuxC",
693,['1597286506129149953'],1597286506129149953,Hello Everyone! Somebody forgot to tell consumers we're headed into a #recession https://t.co/2AVmZyffRS,
694,['1597286292811059201'],1597286292811059201,#america #recession #facts https://t.co/bpEIN6zK3C,
695,['1597286096219799553'],1597286096219799553,"Si on suit la même croissance d'utilisateurs de #Bitcoin ,d'ici 2025 il pourrait y avoir 13% de la planète qui détiendrait du #BTC .
D'ici 2030 la moitié du monde?
Ça c'est un vecteur d'épargne.
https://t.co/616lWNUzEi
---
#Crypto #France #investir #recession #Mondial2022 https://t.co/cYGvDAfwqG",
696,['1597284840550076416'],1597284840550076416,"#Luxury Gets More Unaffordable As Prices Hike During #Crisis, Inflation, And Looming #Recession | Jing Daily https://t.co/dpQ8Lehtrn",
697,['1597284596022145024'],1597284596022145024,"Get between $5 and $3,000 in cash to invest! Use this code XVMCRQ or the link below to sign up 🙌 #BlackFridayWeek #stocks #invest #recession #recessionproof #crypto #btc #eth #shiba #DOGE #ada #algo #vfv #vdy #td #Apple #Amazon #Tesla #Twitter #Meta #SP500 #TSX #Nasdaq https://t.co/8Fitnb6Xxx",
698,['1597284565797998593'],1597284565797998593,"#Government hampering aggravates and perpetuates the #depression. Yet, government depression policy has always (and would have even more today) aggravated the very evils it has loudly tried to cure. #recession READ - THE PROBLEM CANNOT BE THE SOLUTION: https://t.co/e50JEsQ42U https://t.co/PbOAaEuqNQ",
699,['1597283134101344256'],1597283134101344256,#GlobalRecession #LiquidityCrisis #recession #manufacturing #PMI #services #GDP https://t.co/StyDaIyeVP,
700,['1597282794698571777'],1597282794698571777,"🇺🇸#FED Board Member

Fed’s Bullard(St. Louis)
▷ A #recession is not inevitable

Fed’s Williams(New York)
▷ The baseline forecast does not predict a #recession for the U.S.

⚠️2's speech is inconsistent !!!",
701,['1597282588875718656'],1597282588875718656,"This is untrue.

If it was true they would have paused in Sep to assess the economic effects of then +225 hike in 4M.

But they chose to continue hiking in disinflationary environment (+150 more and counting) putting the #economy at a risk of a severe #recession.

#Fed #inflation https://t.co/hc7Twa32EO",
702,['1597282001052401671'],1597282001052401671,"Do you think 🤔 a pivot is on the cards???

#cryptocrash #Crypto #FederalReserve #recession #CyberMonday #Investment https://t.co/VETAXzFj5i",
703,['1597281873549438976'],1597281873549438976,Stop bailout to #banks give money to those who lost jobs due to #recession like a salary “Biweekly” so they can pay mortgages buy food and don’t go into #bankruptcy this way #Recession is averted and no foreclosure no bankruptcy’s of working class plus banks mortgages are safe! https://t.co/M3ucbeaw4c,
704,['1597281832026116097'],1597281832026116097,"Don't miss the roundup of APC's top articles this past month! We cover #recession concerns, #hiringfreezes at tech giants, and more. 

Read the #roundup now: https://t.co/BeAfn3fnf7. https://t.co/9ZyHRZe2lJ",
705,['1597281825830887424'],1597281825830887424,Innovating in a Downturn -- https://t.co/ALwpTEEg3R -- Geoffrey A. Moore -- #innovation #recession #growth https://t.co/vcLheLYBSu,
706,['1597281697468674049'],1597281697468674049,Sought after doctor speaks of #turbocancer due to #vaccines. https://t.co/TKCWAuKYLi #StoptheShots #Recession #HobbyLobby,
707,['1597281673204621313'],1597281673204621313,"Just recently, the near-term forward spread inverted, giving us another indication of a looming #recession. While the near-term forward spread warns of a recession, a Fed study also indicates that this measure can predict #EconomicGrowth to come. https://t.co/BUTbc4fp6q",
708,['1597281415699214337'],1597281415699214337,#recession guaranteed https://t.co/yX5kRg5m8S,
709,['1597281393192890369'],1597281393192890369,"How #Bailouts destroy the Home Ownership dreams in #USA #Canada 

#recession bailouts handed to #Banks than banks lend money to private equity firms and investors than those individuals buys the home from banks which banks #foreclosure due to working class can’t pay #Mortgages",
710,['1597280217164234752'],1597280217164234752,"#nft winter &amp; the #recession present opportunities to jump ahead. 

It's a time to #build and #learn. Don't put your head in the sand &amp; wait for things to return to normal. You'll miss opportunities. 

#lfg #web3 #entrepreneur https://t.co/VaRMRGOWjN",
711,['1597280159509495811'],1597280159509495811,Real #Estate #Market #Mortgage #Modification #Property #Housing #Invest #Rent #Financial #Markets #Economy #Recession #Inflation #Realtor #trdny #Economy https://t.co/qsDQJceyOq,
712,['1597279561703600128'],1597279561703600128,#recession https://t.co/0We9mJTcRA,
713,['1597278827168043013'],1597278827168043013,"@AOC @SenateDems @SenateGOP @GOP #USA NO ethical military would put soldiers in this position! Biden, Dem's responsible, looking for ""political fodder"", &amp; UR fault for supporting ""war until every UKR is dead""! #Trending #TrendingNow #Russia #recession #Economic #chinaprotest https://t.co/CGRHrnyeHB",
714,['1597278529020112896'],1597278529020112896,"FED'S WILLIAMS Q&amp;A: MY BASELINE OUTLOOK DOES NOT SEE RECESSION; THERE ARE DOWNSIDE RISKS, COULD BE SHOCKS; IN UNUSUAL PERIOD, POST-PANDEMIC #recession #FOMC",
715,['1597276161012248579'],1597276161012248579,"New data shows the 2023 recession will be worse than expected: https://t.co/xObqajBZra

#recession #economy #EconomicCrisis #invest #investing #investor #investment #investments #investors #stockmarketnews #stockmarket #stocks #business #news #breaking #breakingnews #useconomy",
716,['1597276133057257473'],1597276133057257473,"Here's what Moody's chief economist Mark Zandi has to say about the odds of a US recession - and how the looming housing correction compares to 2008
#HousingCorrection #Recession #HousingMarket 
https://t.co/ZM7mzsx1MT",
717,['1597276030791581696'],1597276030791581696,High on Deep Economic Crisis📉⏬️ #Economic #recession https://t.co/6gubRsh7Br,
718,['1597275656613920768'],1597275656613920768,"#recession ... #GFC2 #Commodities edition

The crash after the buzz... #coffee 📉 https://t.co/4oGG72nj0t",
719,['1597275351855824896'],1597275351855824896,#recession ... #Fed Pushing on a String edition https://t.co/QCn2L2TBAw,
720,['1597275087761117184'],1597275087761117184,"#recession ... #StockMarket Bubble edition

#volatility #VIX 📈 https://t.co/4is6uLMaa1",
721,['1597274929115893761'],1597274929115893761,"Not EU’s Responsibility 
#WrapUpFriday #EU #War #WrapUpFriday #CostOfLivingCrisis #Crisis #Recession #EnergyCrisis https://t.co/SosB5DxKcQ",
722,['1597274800442990597'],1597274800442990597,"What does the economy have in store for Canadians in 2023? @globalnews says probably a recession: https://t.co/eORWfYJ6tG 

#theCMIdifference #recession #canadianeconomy #economicpredictions #investing #investforsuccess",
