"edit_history_tweet_ids","id","text"
[1598095212941029400],1598095212941029400,"@elfie111 @JohnOSmith75 @elonmusk @CatalinaLauf @jhall Hunter Laptop - True\nLab Leak theory - Feasible\nMail-In Voter Fraud - Was historically widely acknowledged as a risk up until the 2020 election campaigns\nEfficacy of Masks and Lockdowns - Minimal. All these things could not be freely discussed."
[1598095212865552400],1598095212865552400,"I’m glad there are more CEOs starting to support what @elonmusk is doing. Hopefully we can see a cultural shift away from whiny babies https://t.co/j65a8ncPxe"
[1598095212827459600],1598095212827459600,"@iffiViews @elonmusk @neuralink to the moon!👌.https://t.co/BRkvNGLT6a"
[1598095212110549000],1598095212110549000,"@elonmusk Good for them"
[1598095211800199200],1598095211800199200,"@elonmusk Fantastic!  I will continue to buy apple products!"
[1598095210075984000],1598095210075984000,"@elonmusk So now all you Apple haters can stop?"
[1598095209828864000],1598095209828864000,"""@elonmusk @SawyerMerritt @jimfarley98 @Ford They’ve only had to recall 140,000 of them."""
[1598095209220423700],1598095209220423700,"@ThierryBreton @elonmusk https://t.co/vgZsxvbbRY disinformation montage"
[1598095208985800700],1598095208985800700,"@darann51 @dannydeurbina @elonmusk I saw it! Brian was fired up and wasn’t letting Kirby get away with his spin!"
[1598095207870124000],1598095207870124000,"@elonmusk You should still make your own phone"
[1598095207568146400],1598095207568146400,"@japansgreatest1 @pohorex1 @DJTrentVon @MarinaTransMilf @HistoryInPics @elonmusk 🤣🤣🤣🤣🤣"
[1598095207517814800],1598095207517814800,"@crescent_selene @Troy_IRL @elonmusk You’re the only one talking trump you bafoon"
[1598095207303876600],1598095207303876600,"@elonmusk And just a short drive from SF to Cupertino"
[1598095207194845200],1598095207194845200,"Happy New Month Twitterians @elonmusk"
[1598095206301433900],1598095206301433900,"@Tplane19 @KyleSeraphin @elonmusk @dbongino Same"
[1598095205995278300],1598095205995278300,"@elonmusk @SawyerMerritt @jimfarley98 @Ford Translation: fuck fuck fuck fuck me up Ford"
[1598095205978505200],1598095205978505200,"@ChrisMc96358534 @karijobe #chrismckay #karijobe #investors #secretservice\n #elonmusk @elonmusk @TomCruise #tomcruise #navyseals @jockowillink\nImportant word about the church\nhttps://t.co/bEmmhfz7dK"
[1598095205261275100],1598095205261275100,"@monolith_black @TomFitton @elonmusk @jhall This thread is not about wealth. It’s about freedom of speech"
[1598095205206356000],1598095205206356000,"@elonmusk Exclusive footage of Elon and Tim today https://t.co/Ivb6LDq12o"
[1598095204858613800],1598095204858613800,"""@oopsyz @jentzen911 @Dusklikethunder @JudgeJeanine @elonmusk The 1 million people who have died of COVID would disagree. \nYou can't claim it was not a big deal because we don't do like China, when you would bitch and moan about a simple lockdown and using a mask"""
[1598095204070101000],1598095204070101000,"@Bordercop7b @travis_gaynor @catturd2 @thelittleidiot @elonmusk @CNN @Twitter I'm sure North Korea or Iran would welcome them with open arms. We should buy them one-way tickets. https://t.co/bv88qZj28M"
[1598095202916667400],1598095202916667400,"@elonmusk @SawyerMerritt @jimfarley98 @Ford This just happened!!!\n\nTesla Phone Specs Released\nhttps://t.co/dt9NIkmloJ"
[1598095202711113700],1598095202711113700,"@elonmusk My man. Keep up the great work."
[1598095202656596000],1598095202656596000,"@ThierryBreton @elonmusk Fick off you Nazi"
[1598095202425933800],1598095202425933800,"@elonmusk @tim_cook Imagine that. 2 guys that disagreed got together and talked. Wow mind blowing. Thanks Elon for being the adult in the room."
[1598095201738051600],1598095201738051600,"@elonmusk Seems like the opposite for me"
[1598095201691893800],1598095201691893800,"@SallyDeal4 @elonmusk Amen @elonmusk \n\n#Freedom is #1"
[1598095200509112300],1598095200509112300,"@elonmusk @neuralink Thank you. I will share that with my friend. I appreciate that very much. https://t.co/xe5WFdqWiN"
[1598095199439245300],1598095199439245300,"@Troy_IRL Wow @elonmusk this guy really seems to dislike you 😂😂😂"
[1598095198533611500],1598095198533611500,"@elonmusk https://t.co/WQy0VtbRsr👽 👽 👽 888 💯 💯 💯 💯 💯 💯 💯 💯 💯 https://t.co/m3sbGXNLnV"
[1598095197770244000],1598095197770244000,"""@greg16676935420 @elonmusk @tim_cook That’s not their HQ, Greg. That’s the pond"""
[1598095197732495400],1598095197732495400,"""@MattWallace888 @elonmusk HAPPIER, HA PAPA PI RIE (:"""
[1598095197468070000],1598095197468070000,"""@VaneAlves241093 @SaindodaBolha @elonmusk Há alguns canais no telegram em que postam vários casos. Fico horrorizado. Sinto-me até deprimido, as vezes."""
[1598095196910424000],1598095196910424000,"@elonmusk @jhall I wish I could like this 100 times!!👏"
[1598095196629401600],1598095196629401600,"@TommyJo24533553 @ToGoCheese @MacbainRhett @OfficialSPGB @elonmusk He needs to shut up."
[1598095196448645000],1598095196448645000,"@BrosnanHoban @elonmusk This guy ⤴︎ believes the things @elonmusk says to be true. 🤣☕️ https://t.co/DIINrEUxqu"
[1598095196193190000],1598095196193190000,"""@LdyDi69 @amcfarla @elonmusk @jhall It's pointless debating with a liberal. At some point you just have to give them a stay woke tshirt , smile, and leave the room."""
[1598095195958308900],1598095195958308900,"""@LelloucheNico @BrosnanHoban @elonmusk Like Apple's tight integration, Elon could make for his own little ecosystem.  The ElonPhone could be tightly integrated with Teslas, Powerwall/Solar, Neurolink, Starlink and Twitter and could still offer most of the essentials that the Google Play store offers."""
[1598095195811508200],1598095195811508200,"@primaltierAlpha @SwipeWright @elonmusk @stevenmarkryan @nichegamer \"Sam thinks he is smarter and a better person than trump.\"\n\nHe's right."
[1598095195001585700],1598095195001585700,"@HaroonF80205471 @kevdavo @SkySportsNews @elonmusk Well that's your opinion about twitter"
[1598095194528043000],1598095194528043000,"""@b_truji @tecchguy @elonmusk It’s in the picture, if you’re going to look it up."""
[1598095193659834400],1598095193659834400,"""@brittojr let's invest?!  IN the best of Brazil!\n   City Curitiba - State Paraná, let's guarantee your property in Brazil, in the best city, with the best quality of life in Brazil!!! \nhttps://t.co/p8MCM2JcRl\n\n@POTUS @SecBlinken @CNN @UOL @Ukraine @YourAnonP @NASA @elonmusk @EmbJapao @NAT"""
[1598095193471090700],1598095193471090700,"""@OdijkMartijn @LBRYcom @elonmusk 2 followers, no legal training"""
[1598095193362006000],1598095193362006000,"@elonmusk @vincent13031925 Drill baby drill"
[1598095192019865600],1598095192019865600,"@KeithOlbermann @elonmusk https://t.co/Hj3VdcaZ7u"
[1598095191868866600],1598095191868866600,"@elonmusk So you overreacted..? Solid characteristic of a good leader."
[1598095191776563200],1598095191776563200,"@GregCreese @cnnbrk @elonmusk think we should see every leader's taxes??? \n😉Make them public!"
[1598095191625597000],1598095191625597000,"@rkFLoWmaxi @JanWint79174089 @SpiroAgnewGhost @elonmusk I thought you were joking but then realized you were serious... https://t.co/00SYDT8c4f"
[1598095191315189800],1598095191315189800,"""@ChuckCallesto Hell no,. Don't go @elonmusk  . They will off you and blame it on Russia."""
[1598095190467960800],1598095190467960800,"@elonmusk Because they know the Tesla phone would be a death blow to them."
[1598095189872365600],1598095189872365600,"@elonmusk I would still welcome the creation of a Tesla phone."
[1598095189780070400],1598095189780070400,"@sues86453 @Bellisima_3 @MarkWarner @elonmusk Do you remember Elon Musk talking about getting together a hardcore litigation department’ filled with ‘streetfighter' lawyers? I remember that tweet...it all makes sense now"
[1598095189058662400],1598095189058662400,"i could handle basicbarbz death but you went too far this time @elonmusk"
[1598095188777652200],1598095188777652200,"@elonmusk https://t.co/NBGOxpBkRX"
[1598095187984941000],1598095187984941000,"@gmarshall1965 @LadyOfTheOcean1 @GG_MacM13 @BassistOld @MotherFnPenguin @PridgeWessea @DaniTrump2020 @lanemancini61 @2457klhu @DigiMalice @CalvinE43701301 @Missy8008135 @BobbyLuciano78 @ShellyRKirchoff @gopisdirty @NoHumanslllegal @EdBlackEsq @CoIoradoStrong @AnnoyedTaurus @ProGunOne1776 @yourmomswatchin @LifeNyc2 @JenCages @bombaybadboy @newsjunky2 @kk7hgbjssy @KarenDi95261360 @LordButters22 @Flattielover @bubblebeard61 @WorkersUtopia @RoyRuehle @ConnieSERVATIV3 @TheLandsNotOurs @raphaelha67 @Free_Con101 @Gennaro1352 @sunluvver @pamg8tr @KishorTrivedi7 @S51781902 @NoBulls55224206 @cutecowlover @Way2GoodAtThis @WillieBH1999 @scary_brock @StealthWolf68 @lostandlovinit @TJ_W_Jackson @elonmusk https://t.co/i37wQJT3BL"
[1598095187796164600],1598095187796164600,"@elonmusk @tim_cook That says a lot like about your loneliness and circle of friends. Maybe he was trying to tell you something."
[1598095186898595800],1598095186898595800,"@elonmusk so there's no tesla phone"
[1598095186680479700],1598095186680479700,"""@Just__Joe_ @elonmusk @jhall Cancel culture is trying to ruin someone bc they said something offensive or something that Libs disagree with. \n\nIf companies don’t support free speech principles, I take my business somewhere else. I’m not actively trying to destroy Apple, but I may use another company."""
[1598095186131054600],1598095186131054600,"@real_kingpotato @WWE @nikkita_wwe Wow cats every wheres... m l09 uh  ♥️ c u 2 p%g\n\nAnd such @elonmusk \" # @apple #))  yuppperbundles if apppppppppppppplessdzddcbb.  BeeeeeeeeQYEEN spoted....@ # @YouTube ....but lets keep that beautiful thing between USSSSSSSSSSSSSSSSSZS(SSLT]  [S&amp;T] &gt;😘😚.HEHE EMOJI CANT KISS https://t.co/QxdaVqsS5S https://t.co/zglIw2hmxE"
[1598095185501515800],1598095185501515800,"@elonmusk if you build a phone where can we send money to get it started???"
[1598095184507867100],1598095184507867100,"@MacbainRhett @OfficialSPGB @elonmusk Says the Canadian..."
[1598095184373612500],1598095184373612500,"""@SonofaSense @carpo719 @BrosnanHoban @elonmusk It's spelled coke Don Jr, like coke"""
[1598095183975182300],1598095183975182300,"@elonmusk Then why did you say it?"
[1598095183161458700],1598095183161458700,"@zannyholiday @elonmusk Interesting theory  🤔"
[1598095182855278600],1598095182855278600,"@TwitterBusiness @elonmusk @Qatar_inu 🤑 @FIFAChampsBSC 🤩 @FIFA2022666 😎 São as #100xgem durante a #WorldCup2022 💯🚀🗼🗼💯"
[1598095182746243000],1598095182746243000,"@Apple @elonmusk taking @twitter off the App Store should be the end of Apple. You tyrants did the same to Parler based on lies. U know J6 was planned on @facebook yet you don’t punish Zuckerberg. Similar lies r being told about twitter. Don’t be stupid"
[1598095182079348700],1598095182079348700,"@TrafficBarrels @elonmusk I admire the dedication traffic barrel"
[1598095182003867600],1598095182003867600,"@jhall @elonmusk This is not what \"bullying\" means. Please invest in a dictionary."
[1598095181659525000],1598095181659525000,"@CFCAllyRhodes @elonmusk @neuralink This is a surprise💯.https://t.co/gviz5UspGR"
[1598095181626343400],1598095181626343400,"""@STG_58 @pkaxiom @muskQu0tes @elonmusk In Alaska, no background check is required for a private gun sale.\nThe state matters."""
[1598095181315682300],1598095181315682300,"@TreSMguld @elonmusk @tim_cook In sweden some say Twitter going bad ? Is it?Tell us Elon Musk."
[1598095181110075400],1598095181110075400,"""@muskQu0tes @elonmusk With respect sir, SHALL NOT BE INFRINGED, the right is quite clear on this…"""
[1598095181039177700],1598095181039177700,"@HistoryInPics @elonmusk Look at baby Elon!"
[1598095179499548700],1598095179499548700,"@CFCAllyRhodes @elonmusk @neuralink Wow.👍.https://t.co/1yqD1zc9Kk"
[1598095178757451800],1598095178757451800,"@elonmusk I would very much like to see a new type of phone."
[1598095178157678600],1598095178157678600,"@EmTeaVe @elonmusk Dude no hate but here’s a idea. To not be hated just say “I only date cis ppl”"
[1598095178048626700],1598095178048626700,"""@elonmusk Yeah, probably because it seemed like you were trying to drive traffic by making bold claims based on rumors…be more responsible with such power"""
[1598095178002464800],1598095178002464800,"@elonmusk They started considering the impact to their bank account."
[1598095177771782100],1598095177771782100,"""@stillgray @elonmusk @jhall But, we can't pick and choose who should be canceled, should we? True freedom of speech, is freedom for everyone."""
[1598095177750495200],1598095177750495200,"@elonmusk You are tyranny Elon."
[1598095177255899100],1598095177255899100,"ROI  I need you to help me with my ads online. I will dump all the money I can but I need to see some sales. I will dump 25% of every dime that sells here.\n@elonmusk"
[1598095177251709000],1598095177251709000,"@elonmusk @SawyerMerritt @jimfarley98 @Ford congrats to this guy in jail https://t.co/fvZLhJqCwH"
[1598095177121673200],1598095177121673200,"@elonmusk @HistoryInPics Quite the year...\n\nhttps://t.co/ee5ZFX7T8I"
[1598095176467374000],1598095176467374000,"@ahujasahil1 @elonmusk @jhall RUSSIA RUSSIA RUSSIA RUSSIA"
[1598095175628206000],1598095175628206000,"""@CounselorTroi1 @HistoryInPics @elonmusk Uhhh, no lol. Every accomplishment SpaceX and NASA has had has been publicly broadcast. By this logic do you think NASA’s Artemis program may have secretly put people on the moon already? I don’t"""
[1598095175582388200],1598095175582388200,"""@elonmusk He still loves that sweet, sweet slave labor though."""
[1598095175137775600],1598095175137775600,"@elonmusk Thank god Mr Apple is understanding"
